LSV,Org/Des,Delay_hours
S,LEPA,0.3
S,LGIR,0.4166666666666667
S,LCLK,0.95
L,LCLK,0.38166666666666665
S,LTAI,8.823888888888888
S,LGAV,0.33611111111111114
S,KEWR,0.2875
L,SBGR,0.3463888888888889
L,WSSS,0.30194444444444446
S,LGKR,1.1833333333333333
L,LGKR,0.8286111111111111
L,EFHK,0.28805555555555556
S,EDDT,2.8280555555555558
L,LPPR,0.2980555555555556
S,LPPR,0.48694444444444446
S,KORD,0.26666666666666666
S,VHHH,0.2772222222222222
S,EGCC,0.33444444444444443
S,LEMD,0.4
L,LOWW,0.49694444444444447
S,KIAD,0.7347222222222223
S,LCLK,1.0
L,LCLK,0.3688888888888889
L,EDDK,0.38055555555555554
S,EDDK,0.5858333333333333
S,LMML,0.7966666666666666
S,EDDF,0.26055555555555554
S,KEWR,0.26666666666666666
L,LFMN,0.30444444444444446
S,LFPG,0.6666666666666666
L,LFPG,0.7533333333333333
L,LIPZ,0.305
S,LPPR,0.3333333333333333
L,LGTS,0.4247222222222222
L,ESSA,0.49944444444444447
S,ESSA,0.38333333333333336
L,LEMD,0.31777777777777777
L,LGSR,0.9588888888888889
S,LGIR,0.5166666666666667
S,BKPR,0.3333333333333333
L,EFHK,1.8705555555555555
S,EFHK,1.7166666666666666
S,LIRF,0.7927777777777778
S,BIKF,0.2791666666666667
S,LGKO,0.3486111111111111
L,LGKO,0.43944444444444447
S,BKPR,0.2786111111111111
S,EDDM,0.2652777777777778
S,KORD,0.4
L,KJFK,0.30777777777777776
S,KEWR,0.38333333333333336
S,CYUL,0.3397222222222222
S,SBGR,0.35083333333333333
S,VHHH,0.38333333333333336
L,EGLL,0.29388888888888887
S,EIDW,0.25
L,LFMN,0.2941666666666667
L,LFPG,0.7483333333333333
S,EDDF,0.2677777777777778
S,EDDF,0.3497222222222222
S,LOWW,0.31666666666666665
L,LIRN,0.2980555555555556
S,LGAV,0.35
S,LPPR,0.5086111111111111
S,LPPT,0.2833333333333333
L,LEMG,0.5025
S,LGTS,0.31666666666666665
S,LSGG,0.48694444444444446
S,LTBA,0.48277777777777775
L,LPPR,0.25333333333333335
S,KIAD,0.5286111111111111
S,MDPC,0.2833333333333333
S,LTAI,0.26666666666666666
S,LGIR,0.3
L,,0.2975
S,LCLK,0.4
S,LFKF,0.2833333333333333
L,LFKF,0.2625
S,LGAV,0.8561111111111112
S,EGLL,0.43333333333333335
L,EDDH,0.5522222222222222
S,EDDH,0.4419444444444444
S,EGLL,0.5
L,EGLL,0.7758333333333334
L,EGCC,0.6125
S,LFMN,0.38333333333333336
L,LFMN,0.2886111111111111
L,LFMN,1.2305555555555556
L,EHAM,0.7780555555555555
S,EHAM,0.8333333333333334
L,EHAM,0.3013888888888889
S,EBBR,0.5166666666666667
L,EDDT,0.7669444444444444
S,EDDT,0.2833333333333333
L,EDDT,0.4463888888888889
S,EDDT,0.8666666666666667
L,EDDT,0.3811111111111111
S,EDDL,0.3
L,EDDH,0.8777777777777778
S,EDDF,0.32555555555555554
S,ENGM,0.48333333333333334
L,ENGM,0.36
S,ESGG,0.38333333333333336
S,ESSA,0.3333333333333333
S,ESSA,0.26666666666666666
L,ESSA,0.3088888888888889
L,EKCH,0.5563888888888889
S,EKCH,0.38333333333333336
S,EPWA,0.4
S,LYBE,0.7
L,LYBE,0.4116666666666667
L,LOWW,0.7736111111111111
S,LOWW,0.6
L,LOWW,0.37527777777777777
S,LIRF,0.4166666666666667
S,LGAV,0.25
S,LEBL,0.6
L,LEBL,1.2441666666666666
S,LEBL,0.35
S,LEVC,0.35
S,LEPA,0.4166666666666667
L,EDXW,0.875
S,LSGG,0.5
L,ESSA,0.45
L,LPPT,1.4058333333333333
S,LPPT,1.2333333333333334
L,LEMD,0.31472222222222224
L,LEPA,0.32972222222222225
S,EGPH,0.6333333333333333
S,LGSR,0.36666666666666664
S,LCLK,0.26666666666666666
L,LICC,0.3136111111111111
L,LTAI,0.29444444444444445
S,LTAI,0.29888888888888887
L,EDDH,1.7869444444444444
S,EDDH,1.7952777777777778
S,EDDL,0.7272222222222222
S,LEMD,0.9238888888888889
L,LEMD,1.0883333333333334
L,CYUL,1.0958333333333334
S,EDDT,0.25
L,LIRN,0.6852777777777778
S,LGAV,0.3
S,LGTS,0.25
L,LGTS,0.28805555555555556
S,LSGG,0.3
S,LBSF,1.176388888888889
S,LMML,0.4836111111111111
S,EDDT,0.45
L,EDDT,0.27416666666666667
L,EDDH,0.35305555555555557
S,EDDH,0.4152777777777778
L,EDDH,0.3794444444444444
S,EDDL,0.6752777777777778
L,KMIA,0.3675
L,SBGR,0.3813888888888889
S,EHAM,1.0
L,EHAM,0.2652777777777778
L,LIRF,0.30972222222222223
L,LEPA,0.5469444444444445
L,LICJ,0.3022222222222222
S,LSGG,0.2833333333333333
L,LEMD,0.265
S,LGSR,0.48333333333333334
L,LGSR,0.49277777777777776
S,EGLL,0.5166666666666667
S,LPPT,0.6191666666666666
L,OMDB,0.30277777777777776
L,EDDM,0.2838888888888889
S,KEWR,0.48333333333333334
L,LEMD,0.3586111111111111
S,LDZA,0.4127777777777778
L,LDDU,1.1069444444444445
S,LDDU,0.9716666666666667
S,LCLK,0.2833333333333333
S,OMAA,0.5444444444444444
S,LMML,0.7491666666666666
S,EIDW,0.36666666666666664
S,LFMN,0.31805555555555554
S,EDDT,0.35
L,LEMG,0.5872222222222222
L,LEVC,0.26944444444444443
L,LEMG,0.5336111111111111
S,EGPH,0.5333333333333333
S,LGSR,0.26666666666666666
S,LICC,0.6166666666666667
L,LGRP,1.3944444444444444
S,LGRP,1.241111111111111
S,OMAA,0.4880555555555556
S,LWSK,0.3275
S,LGAV,0.25
L,LICJ,0.2877777777777778
L,LICJ,0.3522222222222222
S,LTBA,0.3397222222222222
L,DTTJ,1.9066666666666667
S,DTTJ,1.6291666666666667
L,KIAD,0.5088888888888888
L,LICC,0.30666666666666664
S,BKPR,0.43333333333333335
S,LDSP,0.3333333333333333
S,LTBJ,0.6555555555555556
L,LFPG,0.27444444444444444
S,OMDB,0.55
S,EGCC,0.4
L,LFMN,0.42944444444444446
L,LEBL,0.2594444444444444
S,LEMG,0.31666666666666665
L,LEPA,0.28805555555555556
L,LOWW,0.6702777777777778
S,LOWW,0.5
S,LDDU,0.4147222222222222
L,LTBA,0.27666666666666667
L,LGIR,0.3236111111111111
L,LICC,0.44666666666666666
S,LBWN,0.9186111111111112
L,LBWN,1.2036111111111112
S,EVRA,1.6175
S,KJFK,0.9333333333333333
S,LFPG,0.36666666666666664
L,EHAM,0.4061111111111111
L,ESSA,2.6944444444444446
L,LPPR,0.29777777777777775
S,LEMG,0.31666666666666665
S,UKBB,0.4166666666666667
L,LTFJ,1.0430555555555556
S,LTFJ,0.8308333333333333
L,LEMD,1.0955555555555556
S,LEMD,0.45416666666666666
L,MDPC,0.3983333333333333
S,LICA,0.3
L,LBSF,1.4925
S,LBSF,1.3252777777777778
S,LMML,0.6013888888888889
S,EGLL,1.0947222222222222
L,EGLL,0.5541666666666667
S,VTBS,1.75
S,LEPA,1.8333333333333333
L,LEPA,1.501111111111111
S,OMDB,0.25
S,OMAA,1.738611111111111
S,EGGW,0.2525
L,EDDF,0.6480555555555556
L,LEVC,0.3252777777777778
L,UKBB,0.2922222222222222
L,LTFJ,0.6175
S,LTFJ,0.37222222222222223
L,LEMD,0.45916666666666667
L,LTAI,0.3386111111111111
L,LICA,0.51
L,EDDL,0.48694444444444446
S,EDDL,0.5061111111111111
L,EDDF,0.7077777777777777
S,EDDF,0.6197222222222222
L,EPWA,1.1169444444444445
S,EPWA,0.8622222222222222
S,CYUL,0.35
L,WSSS,0.3377777777777778
S,EGCC,0.36666666666666664
S,LIRQ,0.46944444444444444
L,VTBS,1.4391666666666667
L,LTAI,0.8605555555555555
S,LTAI,0.8086111111111111
S,EGGW,0.3111111111111111
S,EGKK,0.5236111111111111
L,LGRP,0.5255555555555556
S,LMML,0.6627777777777778
L,LFMN,0.42138888888888887
S,EPWA,0.5666666666666667
L,EPWA,0.42777777777777776
L,KIAD,0.8805555555555555
S,LGMK,0.2833333333333333
S,LWSK,0.25666666666666665
S,KJFK,0.4
S,VHHH,0.38333333333333336
S,EGCC,0.6
S,UUDD,1.2166666666666666
L,UUDD,1.4969444444444444
S,LGAV,0.3333333333333333
L,LGAV,0.7230555555555556
S,LROP,0.31666666666666665
S,LPPR,0.25
S,LEMG,0.38333333333333336
L,EDXW,0.315
S,LGTS,0.75
L,LGTS,0.7622222222222222
S,LPFR,0.25
S,LGKO,0.26666666666666666
L,LTBJ,0.4886111111111111
S,LTBJ,0.5097222222222222
L,LFMN,0.5719444444444445
L,LFPG,0.29305555555555557
L,EDDF,0.43083333333333335
S,LKPR,0.34555555555555556
L,LFMN,0.7544444444444445
L,LDDU,1.5013888888888889
S,LDDU,1.3408333333333333
S,KIAD,0.25527777777777777
S,EGPH,0.5833333333333334
S,LGSR,0.3
L,LGIR,0.4880555555555556
L,LBWN,0.2663888888888889
L,CYYZ,0.37555555555555553
S,EDDT,0.3138888888888889
S,SBGR,0.31666666666666665
L,EDDF,0.4063888888888889
S,LIRQ,0.5
L,LGAV,0.2727777777777778
L,LPPR,0.2563888888888889
L,LOWW,0.27555555555555555
L,LDZA,1.1708333333333334
S,LDZA,0.7372222222222222
L,LTAJ,0.3088888888888889
S,EFHK,1.3
L,EDDH,1.7497222222222222
S,EDDH,1.6677777777777778
S,VHHH,0.7833333333333333
L,EHAM,0.5297222222222222
L,LDZA,0.39666666666666667
L,DTTA,0.3422222222222222
S,LGIR,0.26666666666666666
L,LGAV,0.25472222222222224
L,OMDB,0.37722222222222224
S,EGLL,0.25
L,LGAV,0.4802777777777778
L,LEPA,0.3547222222222222
S,LTFJ,0.2658333333333333
L,LPPT,0.7405555555555555
S,LPPT,0.6666666666666666
L,VHHH,2.6358333333333333
L,LDDU,1.1675
S,LDDU,1.0108333333333333
S,ENGM,0.26666666666666666
S,KIAD,0.2797222222222222
S,EGLL,0.36666666666666664
S,LPPR,0.44416666666666665
L,OMAA,0.7502777777777778
S,OMAA,0.3333333333333333
S,EGKK,0.31527777777777777
S,EGLL,0.35
S,EDDH,1.2
L,EDDH,0.8927777777777778
S,LROP,0.8
L,LGTS,0.26361111111111113
L,CYYZ,3.0861111111111112
S,CYYZ,0.7711111111111111
L,EFHK,0.3375
S,LWSK,0.3086111111111111
S,KORD,0.5166666666666667
S,KJFK,0.4
S,KMIA,0.2833333333333333
S,CYUL,0.48333333333333334
S,SBGR,0.25
S,VHHH,0.7
S,EGLL,0.2833333333333333
L,ESSA,0.2847222222222222
S,UUDD,0.4666666666666667
L,UUDD,0.5991666666666666
L,EDXW,0.55
L,LDSP,0.5994444444444444
S,MDPC,6.366666666666666
S,GCTS,0.4166666666666667
L,LTAI,0.3011111111111111
S,LTAI,0.2877777777777778
L,EDDM,0.2991666666666667
S,EDDM,0.2838888888888889
S,EGLL,0.3333333333333333
S,LPPR,0.4058333333333333
S,LPPT,0.36666666666666664
L,LPPT,0.30944444444444447
S,EHAM,0.3333333333333333
S,KJFK,0.25
S,EGLL,0.25
S,EDDF,0.3672222222222222
S,LROP,0.4166666666666667
S,LTFJ,0.32944444444444443
L,MDPC,5.820555555555556
L,ZSPD,0.33694444444444444
L,LLBG,0.5944444444444444
S,OMDB,0.45
S,BKPR,0.6338888888888888
L,BKPR,0.3680555555555556
S,EHAM,0.5666666666666667
L,RJAA,2.86
S,EGLL,0.4
S,LFPG,0.3
L,LFPG,0.38222222222222224
S,EBBR,1.15
L,EBBR,0.65
L,LGAV,0.5311111111111111
S,LHBP,0.38333333333333336
L,LTFJ,0.2658333333333333
L,LGSM,0.3025
L,LTAI,0.2536111111111111
S,LTAI,0.4330555555555556
S,LPPR,0.2927777777777778
S,EPWA,0.2763888888888889
L,WSSS,0.4066666666666667
S,LTBA,0.2727777777777778
L,LPPR,0.2702777777777778
L,EFHK,0.2783333333333333
L,EDDT,0.5388888888888889
S,EDDT,0.635
S,EDDM,0.2961111111111111
L,LSZH,0.36444444444444446
S,KJFK,0.6225
L,EDDT,0.3813888888888889
L,EDDH,0.5130555555555556
S,EDDF,0.2611111111111111
L,EKCH,0.2813888888888889
L,EPKK,0.9044444444444445
L,LKPR,0.8227777777777778
L,LOWW,0.32805555555555554
L,LIBR,0.5019444444444444
S,UKBB,0.3
L,EKCH,0.35083333333333333
S,EKCH,0.3333333333333333
L,ENGM,1.4166666666666667
S,ENGM,1.3166666666666667
L,CYYZ,0.35
L,EFHK,0.4955555555555556
S,EFHK,0.36666666666666664
S,LWSK,0.31277777777777777
S,BKPR,0.2925
L,KJFK,2.2736111111111112
S,KEWR,0.2833333333333333
S,CYUL,0.55
S,SBGR,0.5666666666666667
S,VHHH,0.35
L,VHHH,0.31027777777777776
S,EGLL,0.4
S,UUDD,0.5166666666666667
L,LEPA,1.0963888888888889
L,EDXW,0.3086111111111111
L,LOWW,0.29
L,LTBA,0.2594444444444444
L,DTTJ,0.6608333333333334
S,DTTJ,0.48833333333333334
L,KIAD,1.2730555555555556
S,MDPC,0.4
S,LEST,0.5419444444444445
L,LTAI,0.36277777777777775
S,LTAI,0.8177777777777778
S,LFPG,0.36666666666666664
S,EGGW,0.3
S,KJFK,0.2611111111111111
S,ZSPD,0.25
L,LFMN,0.37194444444444447
S,EBBR,0.6166666666666667
S,EDDH,0.48333333333333334
L,,0.35055555555555556
L,EPWA,1.2830555555555556
S,LEMD,0.25
S,LPPR,0.7
L,LPPR,0.7425
L,LPPT,0.2644444444444444
S,LEVC,0.8166666666666667
L,LEVC,0.34694444444444444
L,LOWW,0.5511111111111111
S,LOWW,0.48583333333333334
S,LTBA,0.6958333333333333
L,LPPT,0.3352777777777778
S,LEJR,0.5333333333333333
S,LLBG,0.26916666666666667
L,EFHK,0.25583333333333336
S,LKPR,0.35
S,LIMC,0.31027777777777776
S,UKBB,0.25
S,LDSP,0.5222222222222223
S,WSSS,0.3313888888888889
S,LGKO,0.25
L,LFPG,0.32972222222222225
S,LBSF,0.29055555555555557
S,LIRF,0.3
L,LPPT,0.48277777777777775
S,LDZA,0.3030555555555556
L,LPMA,0.3047222222222222
S,OMDB,0.38333333333333336
S,OMAA,0.27
L,SBGR,0.4597222222222222
S,EGLL,0.35
S,EDDT,0.36666666666666664
L,EDDT,0.4627777777777778
L,LDZA,0.5366666666666666
L,LTBA,0.3227777777777778
S,LPPT,0.45
L,LPPT,0.35888888888888887
S,GCRR,3.6666666666666665
L,GCRR,3.245
L,LTBJ,0.2813888888888889
S,LTBJ,0.26
L,ESSA,0.36916666666666664
L,LGAV,0.4558333333333333
L,EDDH,0.7991666666666667
S,EDDH,0.6838888888888889
S,EKCH,0.6166666666666667
L,LIRN,0.46055555555555555
S,LGAV,0.2722222222222222
S,LTBA,0.3463888888888889
L,LEMD,0.46166666666666667
S,LWSK,0.35194444444444445
S,KMIA,0.2833333333333333
S,SBGR,1.1
S,VHHH,0.4666666666666667
L,RJAA,0.9422222222222222
S,HKJK,0.6
S,UUDD,1.1
L,UUDD,0.55
S,LYBE,0.2833333333333333
L,LIRF,0.2986111111111111
S,LGAV,0.25
L,LTBA,0.3625
S,LPPR,0.45
L,LPPR,0.6127777777777778
L,KIAD,0.5172222222222222
S,MDPC,0.31666666666666665
S,LTAI,0.2633333333333333
S,EGGW,0.2847222222222222
S,EDDM,0.6041666666666666
S,ZSPD,0.7666666666666667
S,EGLL,0.26666666666666666
S,EBBR,0.4166666666666667
S,LIMC,0.26694444444444443
S,LPPR,0.26666666666666666
S,KJFK,1.1166666666666667
L,SBGR,0.3927777777777778
S,EHAM,0.7666666666666667
L,EHAM,0.33444444444444443
S,EDDH,1.2927777777777778
L,EDDH,0.5588888888888889
L,LIPZ,2.459722222222222
S,LPPT,0.43333333333333335
L,LPPT,0.3244444444444444
S,LIEO,0.8333333333333334
L,LIEO,0.6363888888888889
S,LPPT,0.4002777777777778
S,LPMA,1.5375
L,LPMA,0.7213888888888889
S,KJFK,0.4166666666666667
L,EGLL,1.3166666666666667
S,EDDF,1.251111111111111
L,EDDF,0.7797222222222222
L,LDSP,1.5833333333333333
S,LDSP,1.3666666666666667
S,LTBA,0.33305555555555555
S,LTBJ,0.25
S,EDDK,0.2833333333333333
S,EDDV,1.25
S,LIBR,0.4666666666666667
S,KJFK,0.26666666666666666
S,LFMN,0.3333333333333333
S,UUDD,0.2833333333333333
L,UUDD,0.4166666666666667
S,LGAV,0.26666666666666666
L,ESSA,0.26222222222222225
S,LWSK,0.45
S,KMIA,0.43333333333333335
S,CYUL,0.2833333333333333
S,SBGR,0.4166666666666667
S,VHHH,0.3
S,HTDA,0.3
S,UUDD,0.85
L,UUDD,0.31666666666666665
L,LGAV,0.4
L,EDXW,0.25
S,LOWW,0.2866666666666667
S,KIAD,0.3333333333333333
S,LFKF,0.9166666666666666
L,LFKF,0.6166666666666667
S,LDPL,0.4
L,LTAI,0.25333333333333335
S,LTAI,0.3211111111111111
S,CYYZ,0.26722222222222225
L,EDDH,0.33361111111111114
S,EDDH,0.3425
L,WSSS,0.31666666666666665
S,ZSPD,0.6666666666666666
L,EDDH,0.25
L,LOWW,0.3472222222222222
S,LOWW,0.2875
S,GCRR,0.7833333333333333
L,LFPG,0.3622222222222222
L,EHAM,1.35
S,EHAM,1.528888888888889
L,ESSA,0.4
L,LIRQ,2.066666666666667
L,LPPR,0.3333333333333333
S,LDZA,0.8519444444444444
S,LPPR,1.6
L,LPPR,1.7675
L,LEBL,0.5902777777777778
S,LEBL,0.4525
S,VHHH,0.25
S,EDDF,0.6069444444444444
S,LLBG,0.48333333333333334
L,LPPR,0.3
L,LICJ,0.3
S,KMIA,0.45
S,VHHH,0.25
S,EGCC,0.3
S,EDDF,0.9391666666666667
S,LGAV,1.7833333333333334
L,LGAV,1.3333333333333333
S,WSSS,0.3263888888888889
S,LPPT,1.0666666666666667
L,LPPT,0.9394444444444444
S,LGAV,0.33305555555555555
L,EDDH,0.3605555555555556
S,EDDH,0.2727777777777778
S,EHAM,0.29777777777777775
L,ESSA,0.45
S,UUDD,0.45
L,UUDD,0.3333333333333333
S,LGAV,0.3
L,LGKL,0.4
L,LFPG,1.0308333333333333
S,LFPG,0.68
S,EGLL,0.7833333333333333
S,KJFK,0.26666666666666666
S,KMIA,0.7
L,KMIA,0.31666666666666665
S,SBGR,0.7333333333333333
S,VHHH,0.4166666666666667
S,EGCC,0.3269444444444444
S,EHAM,0.5666666666666667
L,EHAM,0.4
S,UUDD,0.7333333333333333
L,LYBE,0.31666666666666665
S,LOWW,0.9030555555555555
L,LOWW,0.6127777777777778
S,LIMC,0.41833333333333333
S,LIRN,0.7666666666666667
L,LIRN,0.6166666666666667
L,LGAV,0.5333333333333333
S,LICJ,0.3333333333333333
L,LICJ,0.26666666666666666
S,LGTS,0.5833333333333334
L,LGTS,0.5330555555555555
S,GCLP,0.43333333333333335
S,LGAV,0.2713888888888889
L,WSSS,0.26666666666666666
S,ZSPD,0.6833333333333333
S,EDDH,0.36666666666666664
L,EDDH,0.2833333333333333
S,LIMC,0.7547222222222222
L,LGSA,0.3663888888888889
L,KMIA,0.8
L,LFPG,0.9666666666666667
S,EBBR,0.27055555555555555
S,EDDF,0.27305555555555555
S,LIRF,0.26666666666666666
L,MDPC,0.5
L,EGLL,0.5
S,EGLL,0.31666666666666665
S,EHAM,1.0230555555555556
L,EDDF,0.2975
S,KEWR,0.9
S,HTDA,1.85
L,LIBR,1.4833333333333334
L,LPPR,0.3333333333333333
L,LOWW,0.4797222222222222
L,EGLL,0.43333333333333335
S,EHAM,0.34694444444444444
S,LTFJ,0.36138888888888887
S,KEWR,0.26666666666666666
L,VTBS,0.43333333333333335
S,EDDV,0.2927777777777778
S,EDDH,0.3
S,LYBE,0.26666666666666666
L,LPPR,0.85
L,LPPT,0.5666666666666667
S,LTBA,0.5002777777777778
S,HEGN,1.2166666666666666
L,HEGN,0.6
S,HEMA,0.8666666666666667
L,HEMA,0.31666666666666665
S,LTAI,0.45
S,LPFR,0.35
S,LGIR,0.5666666666666667
L,LGIR,0.4166666666666667
S,KEWR,0.4
L,LLBG,0.6666666666666666
L,LIRN,0.43333333333333335
L,LICJ,0.2833333333333333
S,LGTS,0.25
S,LTBA,0.3080555555555556
L,LGIR,1.1302777777777777
S,LGIR,1.166388888888889
S,KMIA,0.2833333333333333
S,SBGR,0.8833333333333333
S,LYBE,0.31666666666666665
L,LGAV,0.55
L,LICJ,0.25
L,EDXW,0.3333333333333333
S,LGTS,0.4
S,LTBA,0.3038888888888889
S,MDPC,1.5666666666666667
S,VRMM,1.05
L,HEGN,0.4166666666666667
S,LTAI,0.25
S,LGIR,0.2833333333333333
L,LIEO,0.26666666666666666
L,LTAI,1.2844444444444445
S,LTAI,1.13
S,LBSF,0.3375
S,BKPR,0.3269444444444444
L,EHAM,0.3
S,KORD,0.36666666666666664
L,WSSS,0.48333333333333334
S,ZSPD,1.116111111111111
S,LIPZ,0.26666666666666666
L,LIRF,0.7333333333333333
S,LROP,0.9044444444444445
S,LPPT,0.4166666666666667
L,LPPT,0.6027777777777777
S,LOWW,0.29638888888888887
S,OTBD,2.6902777777777778
L,ESSA,0.275
L,LICA,0.6
S,EGLL,0.3333333333333333
S,EDDH,0.2833333333333333
S,LGTS,0.2833333333333333
S,LSGG,0.36666666666666664
L,OTBD,3.9833333333333334
S,OTBD,3.6333333333333333
L,KIAD,0.6175
S,LTAI,0.26666666666666666
S,LICA,0.26666666666666666
S,VHHH,0.2833333333333333
S,LTFJ,0.535
S,LWSK,0.5788888888888889
L,LWSK,0.3463888888888889
S,BKPR,0.6163888888888889
L,BKPR,0.5455555555555556
S,BKPR,0.5269444444444444
L,WSSS,0.43333333333333335
S,LICA,0.7
L,LICA,0.6166666666666667
S,BKPR,0.6166666666666667
L,BKPR,0.4166666666666667
S,LGAV,0.2627777777777778
S,VHHH,0.26666666666666666
L,LFPG,1.8397222222222223
S,LFPG,1.765
L,EGLL,0.38333333333333336
L,EDDH,0.5775
S,EDDH,1.5619444444444444
S,EHAM,0.4141666666666667
S,EDDT,0.2833333333333333
L,EDDH,0.35
S,LYBE,0.8
L,LYBE,0.75
L,LTFJ,0.29944444444444446
L,LTBA,0.26222222222222225
S,LTBA,0.3433333333333333
S,HESH,0.43333333333333335
S,LGIR,0.4
S,BKPR,0.25
S,OMAA,0.4761111111111111
S,KJFK,0.26666666666666666
S,SBGR,0.9833333333333333
L,SBGR,0.65
S,VHHH,0.31666666666666665
S,HKJK,0.3333333333333333
S,LFMN,0.25
L,EDDL,0.38805555555555554
L,EDDH,0.26666666666666666
L,EDDH,0.3
L,EDDH,0.26666666666666666
S,EDDF,0.3466666666666667
L,EDDF,0.4741666666666667
S,UUDD,0.6333333333333333
S,LKPR,0.4666666666666667
S,LGAV,0.4166666666666667
L,LGAV,0.38333333333333336
S,LGAV,0.65
L,LGAV,0.3333333333333333
L,LOWW,0.4072222222222222
L,LDZA,0.5163888888888889
S,LDZA,0.3188888888888889
L,DTTA,0.25583333333333336
S,DTTA,0.38083333333333336
S,MMUN,0.38333333333333336
S,VRMM,0.445
S,FSIA,0.43333333333333335
S,BKPR,0.5333333333333333
L,BKPR,0.35
S,LTAI,0.4552777777777778
L,OMDB,0.6236111111111111
S,LBSF,0.2625
S,HEGN,0.5711111111111111
L,HEGN,0.6333333333333333
S,BKPR,0.9086111111111111
S,KORD,0.25
L,WSSS,0.25
S,ZSPD,0.85
S,EBBR,0.31666666666666665
S,EDDV,1.0341666666666667
L,ESSA,0.4
S,LGAV,0.3333333333333333
L,LGAV,0.3
L,LOWW,0.2725
L,ESSA,0.6116666666666667
S,ESSA,0.48333333333333334
L,LTBA,0.5233333333333333
S,LTBA,0.3038888888888889
S,LEBL,1.7333333333333334
L,GCLP,0.2833333333333333
L,EGLL,1.065
S,EGLL,0.8833333333333333
S,KJFK,0.3
S,EGLL,0.35
S,EDDF,0.6202777777777778
L,ESSA,0.4
S,EPWA,0.9
L,EPWA,0.45
S,LTBA,0.58
L,LPPT,0.30777777777777776
L,MMUN,0.4
S,LGIR,0.9833333333333333
L,LGIR,0.55
S,LPFR,0.4666666666666667
L,LFPG,0.2861111111111111
S,LFPG,0.2752777777777778
S,BKPR,0.4575
S,KJFK,0.3
S,ESSA,0.2833333333333333
S,LTBA,0.39222222222222225
L,KIAD,3.067222222222222
S,LGSR,2.816666666666667
L,LGSR,3.0
S,LGRP,2.6666666666666665
L,LGRP,2.3666666666666667
S,LGIR,3.0833333333333335
L,LGIR,3.0833333333333335
S,LGMK,3.2
L,LGMK,2.716666666666667
S,LGSM,3.4166666666666665
L,LGSM,2.8666666666666667
L,EDDF,0.4236111111111111
S,EDDF,0.305
L,EDDF,0.9461111111111111
S,EDDF,0.8347222222222223
S,LGAV,0.3
L,LGAV,0.2833333333333333
S,LEPA,0.31666666666666665
L,LTBA,0.4661111111111111
S,LTBA,0.7375
S,LGIR,3.3333333333333335
L,LGIR,3.066666666666667
S,LGKO,2.7666666666666666
L,LGKO,2.8783333333333334
L,EDDF,0.6986111111111111
S,EDDT,0.36666666666666664
L,EDDT,0.31666666666666665
S,LPPR,1.2166666666666666
L,LPPR,1.05
S,LPPT,1.3
L,LPPT,0.31666666666666665
S,LSGG,0.4191666666666667
L,OTBD,0.38861111111111113
S,BKPR,0.26555555555555554
L,BKPR,0.8505555555555555
S,BKPR,0.9363888888888889
L,BKPR,0.5166666666666667
L,LYBE,0.5788888888888889
S,LYBE,0.49944444444444447
S,KSFO,0.26666666666666666
S,HTDA,0.5833333333333334
L,ESSA,0.4166666666666667
S,UUDD,0.3
S,LYBE,1.4
L,LYBE,0.9166666666666666
S,LYBE,0.25
S,LGAV,0.25
S,LGTS,0.26666666666666666
L,LTFJ,0.2783333333333333
L,DTTA,0.5475
S,MMUN,0.31666666666666665
S,LGIR,0.4
S,BKPR,0.26666666666666666
S,LTAI,0.27694444444444444
L,LTAI,0.29333333333333333
S,LWSK,0.2833333333333333
S,BKPR,0.4011111111111111
S,BKPR,0.5252777777777777
L,BKPR,0.44333333333333336
S,ZSPD,0.4166666666666667
S,EGLL,0.43333333333333335
S,EHAM,0.31972222222222224
L,EDDT,0.7880555555555555
L,LIRQ,0.36666666666666664
L,LIBR,0.3333333333333333
L,EDXW,0.48333333333333334
L,ESSA,0.3338888888888889
L,LTBA,0.36944444444444446
S,LTBA,0.38972222222222225
S,LIRF,0.2822222222222222
L,LIRF,0.6333333333333333
L,OTBD,0.38333333333333336
L,LPPT,0.2627777777777778
L,KIAD,0.42333333333333334
L,MMUN,0.6166666666666667
S,LICA,1.4
L,LICA,1.0666666666666667
L,LICC,0.3333333333333333
S,BKPR,0.31666666666666665
L,ESSA,0.45
S,LPPT,0.48333333333333334
L,LPPT,0.5872222222222222
S,EDDL,0.3863888888888889
S,EPWA,0.3925
L,WSSS,0.5458333333333333
L,EGLL,0.3641666666666667
S,EDDV,0.68
S,EDDF,0.85
L,KIAD,0.6547222222222222
S,LYBE,0.3125
L,EDDF,0.6594444444444445
S,EHAM,0.3125
S,LPPR,0.5333333333333333
L,LPPR,1.2283333333333333
S,OMAA,0.525
S,BKPR,0.25194444444444447
S,BKPR,0.4538888888888889
S,LIMC,0.31666666666666665
S,LGAV,0.3
L,LGAV,0.2816666666666667
L,LOWW,0.2866666666666667
S,LTBA,0.26055555555555554
S,LGKO,1.1833333333333333
S,BKPR,0.31666666666666665
L,LTAI,0.4425
S,LTAI,0.31972222222222224
S,LGRP,0.40194444444444444
L,EGLL,0.5686111111111111
S,EGLL,0.4166666666666667
S,KBOS,0.43333333333333335
S,CYUL,0.6166666666666667
L,CYUL,0.27166666666666667
S,VHHH,0.25
S,VTBS,0.3333333333333333
